bookID,title,authors,average_rating
36154,The Price of Glory (Saga of the Gray Death Legion  #3),William H. Keith Jr.,3.89
36157,Feast of Souls (The Magister Trilogy  #1),C.S. Friedman,3.89
36158,In Conquest Born (In Conquest Born  #1),C.S. Friedman,3.88
36159,Black Sun Rising (The Coldfire Trilogy  #1),C.S. Friedman,3.93
36160,Crown of Shadows (The Coldfire Trilogy  #3),C.S. Friedman,4.17
36161,The Madness Season,C.S. Friedman,4.05
36162,This Alien Shore,C.S. Friedman,4.04
36190,Whirlpool,Elizabeth Lowell/Ann Maxwell,3.78
36191,Reckless Love (MacKenzie-Blackthorn #1),Elizabeth Lowell,3.80
36193,Warrior (MacKenzie-Blackthorn #5),Elizabeth Lowell,3.91
36195,Only Mine (Only Series  #2),Elizabeth Lowell,3.92
36197,The Secret Sister,Ann Maxwell/Elizabeth Lowell,3.65
36198,Tell Me No Lies,Elizabeth Lowell,3.99
36203,Sweet Rosie O'Grady,Joan Jonker,4.48
36216,Fergus and the Night-Demon,Jim  Murphy/John Manders,3.69
36244,The Secret on Ararat (Babylon Rising  #2),Tim LaHaye/Bob Phillips,4.23
36252,Avalon,Anya Seton/Philippa Gregory,3.87
36253,The Winthrop Woman,Anya Seton/Philippa Gregory,4.09
36255,The Hearth and Eagle,Anya Seton,3.89
36259,Media Unlimited: How the Torrent of Images & Sounds Overwhelms Our Lives,Todd Gitlin,3.55
36260,The Whole World is Watching: Mass Media in the Making and Unmaking of the New Left with a New Preface,Todd Gitlin,3.73
36261,The Sixties: Years of Hope  Days of Rage,Todd Gitlin,3.73
36262,The Intellectuals and the Flag,Todd Gitlin,3.59
36264,The Whole World Is Watching: Mass Media in the Making & Unmaking of the New Left,Todd Gitlin,3.73
36266,Magical Creatures (Easy To Read! Easy To Draw!),Joan Holub/Dana Regan,3.00
36268,The Pizza That We Made,Joan Holub/Lynne Avril Cravath,3.54
36303,'Salem's Lot,Stephen King,4.02
36310,The Portable Edgar Allan Poe,Edgar Allan Poe/J. Gerald Kennedy,4.31
36311,Great Short Works,Edgar Allan Poe/Gary Richard Thompson,4.26
36313,Tales,H.P. Lovecraft/Peter Straub,4.34
36314,Tales of H.P. Lovecraft,H.P. Lovecraft/Joyce Carol Oates,4.19
36315,The Best of H.P. Lovecraft: Bloodcurdling Tales of Horror and the Macabre,H.P. Lovecraft/August Derleth/Robert Bloch,4.31
36316,The Doom That Came to Sarnath and Other Stories,H.P. Lovecraft/Lin Carter,4.12
36317,The Transition of H. P. Lovecraft: The Road to Madness,H.P. Lovecraft/Barbara Hambly,4.30
36319,The Art of H.P. Lovecraft's the Cthulhu Mythos,Pat Harrigan/Brian  Wood/Jeremy McHugh,4.05
36321,The Dream Cycle of H.P. Lovecraft: Dreams of Terror and Death,H.P. Lovecraft/E. Hoffmann Price/Neil Gaiman,4.23
36333,Loving Will Shakespeare,Carolyn Meyer,3.47
36334,Doomed Queen Anne (Young Royals  #3),Carolyn Meyer,3.87
36336,Patience  Princess Catherine (Young Royals  #4),Carolyn Meyer,3.79
36338,Marie  Dancing,Carolyn Meyer,3.76
36340,Isabel: Princesa De Castilla  España  1466,Carolyn Meyer/Carme Camps Monf,3.71
36348,Monte Cook Presents The Year's Best D20 (Volume One),Monte Cook,4.20
36361,1848: The Revolution of the Intellectuals,Lewis B. Namier/James Joll,3.11
36368,Suddenly Daddy (Suddenly #1),Loree Lough,3.78
36397,Great Short Stories by American Women,Candace Ward,3.96
36399,Children's Christmas Stories and Poems: In Easy-to-Read Type,Bob Blaisdell/Pat Ronson Stewart,4.50
36402,The Governess; or  The Little Female Academy,Sarah Fielding/Candace Ward,2.63
36421,The Star-Spangled Banner (Symbols of America),Debra Hess,4.00
36422,The Liberty Bell (Symbols of America),Debra Hess,3.83
36423,The Statue of Liberty (Symbols of America),Debra Hess,4.00
36424,The White House (Symbols of America),Debra Hess,4.00
36425,The American Flag (Symbols of America),Debra Hess,4.00
36434,Touched with Fire: Manic-Depressive Illness and the Artistic Temperament,Kay Redfield Jamison,4.02
36438,Manic-Depressive Illness: Bipolar Disorders and Recurrent Depression,Frederick K. Goodwin/Kay Redfield Jamison,4.40
36447,The Bone Yard,Paul J. Mikol/Dean Koontz/F. Paul Wilson/Sheri S. Tepper/Ray Garton,4.01
36450,Dracula Was a Woman: In Search of the Blood Countess of Transylvania,Raymond T. McNally,3.52
36461,Proof of Concept,Larry Young/Damian Couceiro/Kieron Dwyer,3.00
36475,Wonderful Life: The Burgess Shale and the Nature of History,Stephen Jay Gould,4.12
36489,Justice Oliver Wendell Holmes: Law and the Inner Self,G. Edward White,3.67
36492,Oliver Wendell Holmes in Paris: Medicine  Theology  and the Autocrat of the Breakfast Table,William C. Dowling,5.00
36505,Evermore,James Robert Smith/Stephen Mark Rainey/Joel Lane/Gary Fry/John Morressy/Kealan Patrick Burke/Manly Wade Wellman/Fred Chappell/Charlee Jacob/F. Gwynplaine MacIntyre/Steve Rasnic Tem/Thomas F. Monteleone/Rick Hautala/Melanie Tem/Trey R. Baker/Ken Goldman/Vincent Starrett/Tom Piccirilli,3.31
36507,The Azathoth Cycle: Tales of the Blind Idiot God,Robert M. Price/Edward Pickman Derby/Peter Cannon/Stephen Mark Rainey/Lin Carter/Henry Kuttner/Ramsey Campbell/Thomas Ligotti/Richard L. Tierney/Gary    Myers/Donald R. Burleson/C.J. Henderson/Stephen Studach/John Glasby/Allen Mackey,3.75
36522,Rethinking the Economics of War: The Intersection of Need  Creed  and Greed,Cynthia J. Arnson/I. William Zartman,3.50
36530,Narrative of the Life of Frederick Douglass: An American Slave  Written by Himself,Frederick Douglass/David W. Blight,4.02
36532,Narrative of the Life of Frederick Douglass: An American Slave,Frederick Douglass/Gregory Stephens/Peter J. Gomes,4.02
36533,Narrative of the Life of Frederick Douglass: An American Slave  Written by Himself,Frederick Douglass,4.02
36535,Autobiographies: Narrative of the Life of Frederick Douglass / My Bondage and My Freedom / Life and Times of Frederick Douglass,Frederick Douglass/Henry Louis Gates Jr.,4.35
36536,Narrative of the Life of Frederick Douglass  an American Slave / Incidents in the Life of a Slave Girl,Frederick Douglass/Harriet Ann Jacobs/Kwame Anthony Appiah,4.01
36550,Antes que anochezca,Reinaldo Arenas,4.17
36555,Hallucinations: or  The Ill-Fated Peregrinations of Fray Servando,Reinaldo Arenas/Andrew Hurley/Thomas Colchie,4.09
36556,The Assault,Reinaldo Arenas/Andrew Hurley/Thomas Colchie,3.79
36567,Cold As Ice (Ice  #2),Anne Stuart,3.81
36568,Shadow Lover,Anne Stuart,3.81
36569,Ice Blue (Ice  #3),Anne Stuart,3.94
36570,The Devil's Waltz,Anne Stuart,3.74
36571,Shadows At Sunset,Anne Stuart,3.63
36572,To Love a Dark Lord,Anne Stuart,3.82
36573,Ritual Sins,Anne Stuart,3.68
36575,Prince of Magic,Anne Stuart,3.64
36598,Bound for Oregon,Jean Van Leeuwen/James Watling/R.W. Alley,3.80
36606,Oliver and Albert  Friends Forever (Easy-to-Read  Puffin),Jean Van Leeuwen/Ann Schweninger,3.61
36609,Midnight Brunch (Casa Dracula  #2),Marta Acosta,3.80
36636,Midnight Is a Place,Joan Aiken,3.92
36637,Black Hearts in Battersea (The Wolves Chronicles  #2),Joan Aiken/Edward Gorey,4.13
36639,A Small Pinch of Weather,Joan Aiken,4.26
36641,The Cuckoo Tree (The Wolves Chronicles  #6),Joan Aiken,4.04
36644,Nightbirds on Nantucket (The Wolves Chronicles  #3),Joan Aiken,4.13
36652,Seminole Song,Vella Munn,3.71
36664,Mary Engelbreit's Home Companion,Charlotte Lyons/Mary Engelbreit/Barbara E. Martin,4.12
36665,Mary Engelbreit's Mother Goose: One Hundred Best-Loved Verses,Mary Engelbreit/Leonard S. Marcus,4.37
36666,Save the Date: A Spirituality of Dating  Love  Dinner  and the Divine,Jason King,3.60
36667,Killing the Imposter God: Philip Pullman's Spiritual Imagination in His Dark Materials,Donna Freitas/Jason Edward King,3.67
36677,Teaching the World's Children: ESL for Ages Three to Seven (The Pippin Teacher's Library),Mary Ashworth/H. Patricia Wakefield,3.40
36679,Seven Miles a Second,David Wojnarowicz/James Romberger/Marguerite Van Cook,4.04
36681,Drop The Rock: Removing Character Defects - Steps Six and Seven,Bill Pittman/Todd W. Hall/Sara S./Todd W.,4.44
36706,The Oxford Dictionary of Quotations,Elizabeth Knowles,4.20
36715,Liberty Before Liberalism,Quentin Skinner,3.90
36717,The Return of Grand Theory in the Human Sciences,Quentin Skinner,3.88
36768,Symptomatic,Danzy Senna,3.32
36775,Tales of Magick: Dark Adventure,Phil Brucato/Aaron Rosenberg,3.45
36822,Doctor Tandy's First Guide to Life Extension and Transhumanity,Charles Tandy/Raël/William Faloon/R. Michael Perry/Robin Hanson/Nick Bostrom/Robert A. Freitas Jr./Christopher J. Phoenix/Avatar Polymorph/Jim Yount,4.00
36853,Tyrannosaurus Wrecks (Stanley  #1),Laura Driscoll/Alisa Klayman-Grodsky/Eric     Weiner,5.00
36859,Bailando al rescate (Dora La Exploradora),Dave Aikins/Laura Driscoll,3.47
36865,Richard Kern  Action,Richard Kern/Dian Hanson,3.84
36893,On Film (Thinking in Action),Stephen Mulhall,3.90
36904,Warren G. Harding (The American Presidents  #29),John W. Dean/Arthur M. Schlesinger Jr.,3.73
36925,Prince of the City,Keith Herber,3.56
36926,Spawn of Azathoth: Herald of the End of Time (Call of Cthulhu RPG),Keith Herber,3.79
36946,Random House Crossword Mega Omnibus  Volume 1,United Feature Syndication,0.00
36952,Chester,Syd Hoff,3.74
36953,Stanley,Syd Hoff,3.61
36956,Grizzwold,Syd Hoff,3.82
36958,Captain Cat,Syd Hoff,3.65
37003,Once Upon a Gulf Coast Summer,Susan    Oliver,3.44
37023,Margaret Atwood's Power: Mirrors  Reflections and Images in Select Fiction and Poetry,Shannon Hengen,3.43
37024,The Bears on Hemlock Mountain,Alice Dalgliesh/Helen Sewell,3.79
37027,Hoodwinked,Quentin Carter,4.43
37032,The Risk of Darkness (Simon Serrailler  #3),Susan Hill,3.95
37033,The Pure in Heart (Simon Serrailler  #2),Susan Hill,3.92
37034,The Woman in Black,Susan Hill/John Lawrence,3.71
37036,The Pure in Heart (Simon Serrailler  #2),Susan Hill,3.92
37040,The Various Haunts of Men (Simon Serrailler #1),Susan Hill,3.82
37043,Septem Quae Supersunt Tragoediae,Aeschylus/Denys L. Page,4.10
37051,鋼の錬金術師 1 [Hagane no Renkinjutsushi 1] (Fullmetal Alchemist  #1),Hiromu Arakawa,4.50
37052,鋼の錬金術師 4 (Fullmetal Alchemist  #4),Hiromu Arakawa,4.55
37053,鋼の錬金術師 5 (Fullmetal Alchemist  #5),Hiromu Arakawa,4.56
37054,鋼の錬金術師 3 (Fullmetal Alchemist  #3),Hiromu Arakawa,4.56
37055,鋼の錬金術師 8 (Fullmetal Alchemist 8),Hiromu Arakawa,4.57
37057,Love's Executioner  And Other Tales Of Psychotherapy,Irvin D. Yalom,4.21
37058,The Brothers Karamazov,Fyodor Dostoyevsky/Thomas R. Beyer Jr./Simon Vance,4.32
37060,Old Filth (Old Filth  #1),Jane Gardam,3.93
37061,Filth,Irvine Welsh,3.73
37063,The Gospel of Filth: A Bible of Decadence & Darkness,Gavin Baddeley/Dani Filth,4.45
37064,Divine Filth: Lost Writings (Modern Classics),Georges Bataille,3.88
37066,Filth: Dirt  Disgust  and Modern Life,William A. Cohen,4.08
37067,Pink Flamingos and Other Filth: Three Screenplays,John Waters,4.21
37070,Let It Be Love (Effingtons  #11),Victoria Alexander,3.79
37072,The Marriage Lesson (Effingtons  #3),Victoria Alexander,3.90
37073,When We Meet Again (Effingtons  #10),Victoria Alexander,3.87
37074,Her Highness  My Wife (Effingtons  #5),Victoria Alexander,3.66
37076,Love With the Proper Husband (Effingtons  #6),Victoria Alexander,3.85
37077,The Lady in Question (Effingtons  #7),Victoria Alexander,3.77
37083,Going on Being: Buddhism and the Way of Change,Mark Epstein,3.99
37087,A New History of Early English Drama,John D. Cox/David Scott Kastan/Stephen Greenblatt,4.05
37095,The Shell Seekers,Rosamunde Pilcher,4.15
37105,Cat's Cradle (Cat  #1),William W. Johnstone,3.85
37106,Five Patients,Michael Crichton,3.48
37119,Undertaker of the Mind: John Monro and Mad-Doctoring in Eighteenth-Century England,Jonathan  Andrews/Andrew Scull,3.42
37134,Consider the Lilies,Iain Crichton Smith/Isobel Murray,3.88
37139,The Admirable Crichton,J.M. Barrie,3.72
37169,The Delta Star,Joseph Wambaugh,3.66
37170,Finnegan's Week,Joseph Wambaugh,3.63
37186,The Miraculous Journey of Edward Tulane,Kate DiCamillo/Bagram Ibatoulline,4.37
37187,The Tiger Rising,Kate DiCamillo,3.82
37189,Mercy Watson Goes for a Ride,Kate DiCamillo/Chris Van Dusen,4.15
37190,The Tale of Despereaux,Kate DiCamillo/Timothy Basil Ering,4.04
37191,Mercy Watson to the Rescue,Kate DiCamillo/Chris Van Dusen,4.05
37195,Mercy Watson: Princess in Disguise,Kate DiCamillo/Chris Van Dusen,4.16
37205,The Mill on the Floss,George Eliot,3.79
37211,Culture Shock! Laos (Culture Shock!),Stephen  Mansfield,3.29
37231,The Cambridge Companion to Plotinus,Lloyd P. Gerson,4.36
37238,In the Land of the Lawn Weenies and Other Warped and Creepy Tales (Weenies series  #1),David Lubar,3.96
37240,Hidden Talents (Talents  #1),David Lubar,3.94
37241,Dunk,David Lubar,3.80
37261,Carnet de Voyage,Craig Thompson,3.76
37262,Dark Horse Deluxe Journal: Craig Thompson's Angels and Demons,Craig Thompson,3.52
37264,Good-Bye  Chunky Rice,Craig Thompson,3.80
37266,Adieu  Chunky Rice,Craig Thompson,3.80
37272,Balanchine: A Biography,Bernard Taper,4.31
37277,A Scandalous Life: The Biography of Jane Digby,Mary S. Lovell,4.02
37282,The Splendid Outcast: Beryl Markham's African Stories,Beryl Markham/Mary S. Lovell,3.72
37297,Eyes of Prey (Lucas Davenport  #3),John Sandford,4.18
37299,Sharpe's Prey (Sharpe  #5),Bernard Cornwell,4.05
37300,Broken Prey (Lucas Davenport  #16),John Sandford,4.18
37301,Rules of Prey (Lucas Davenport  #1),John Sandford,4.11
37302,Certain Prey (Lucas Davenport  #10),John Sandford,4.22
37304,Winter Prey (Lucas Davenport  #5),John Sandford,4.26
37305,Destiny's Daughters,Gwynne Forster/Donna Hill/Parry A. Brown,4.20
37326,Fragments,Jean Baudrillard/Emily Agar,3.80
37328,The Consumer Society: Myths and Structures,Jean Baudrillard/Chris     Turner/George Ritzer,4.11
37329,The Vital Illusion,Jean Baudrillard/Julia Witwer,3.84
37330,Hijos de la medianoche,Salman Rushdie/Miguel Sáenz,3.98
37338,Wicked Ties (Wicked Lovers  #1),Shayla Black,3.96
37339,On a Wicked Dawn (Cynster  #9),Stephanie Laurens,4.06
37340,The Wicked (Vampire Huntress  #8),L.A. Banks,4.41
37341,Wicked Sacrifice (Bound Hearts  #4-5),Lora Leigh,4.21
37343,My Wicked Pirate,Rona Sharon,3.90
37345,Wicked Dreams,Kingdome 19,3.67
37347,If I Have a Wicked Stepmother  Where's My Prince?,Melissa Kantor,3.66
37349,A Couple of April Fools (The Hamlet Chronicles #6),Gregory Maguire/Elaine Clayton,3.48
37350,The Good Liar,Gregory Maguire,3.54
37356,Seven Spiders Spinning (The Hamlet Chronicles  #1),Gregory Maguire/Dirk Zimmer,3.60
37360,Three Rotten Eggs (The Hamlet Chronicles  #5),Gregory Maguire/Elaine Clayton,3.74
37363,Das Tulpenhaus oder Bekenntnisse einer häßlichen Stiefschwester,Gregory Maguire/Mechtild Sandberg-Ciletti,3.53
37377,On the Night You Were Born,Nancy Tillman,4.36
37379,The Night at the Museum,Milan Trenc,3.91
37380,The Heart Is a Lonely Hunter,Carson McCullers,3.98
37381,The Heart Is a Lonely Hunter,Carson McCullers/Kasia Boddy,3.98
37387,The Prime of Miss Jean Brodie / The Girls of Slender Means / The Driver's Seat / The Only Problem,Muriel Spark,3.79
37388,The Prime of Miss Jean Brodie / The Girls of Slender Means / The Driver's Seat / The Only Problem,Muriel Spark,3.79
37390,The Pat Hobby Stories,F. Scott Fitzgerald/Arnold Gingrich,3.56
37395,The Pursuit of the Well-Beloved & The Well-Beloved,Thomas Hardy/Patricia Ingham,3.61
37405,Playing in the Dark: Whiteness and the Literary Imagination,Toni Morrison,4.24
37408,The Big Box,Toni Morrison/Slade Morrison,3.95
37415,Their Eyes Were Watching God,Zora Neale Hurston,3.91
37417,Grasping God's Word: A Hands-On Approach to Reading  Interpreting  and Applying the Bible,J. Scott Duvall/J. Daniel Hays,4.17
37420,The Short Stories of Ernest Hemingway,Ernest Hemingway,4.26
37424,Little Big Book for God's Children,Alice Wong/Lena Tabori,4.88
37426,Little Children,Tom Perrotta,3.62
37434,Dale Loves Sophie to Death,Robb Forman Dew,3.23
37435,The Secret Life of Bees,Sue Monk Kidd,4.05
37438,Hokkaido Highway Blues: Hitchhiking Japan,Will Ferguson,4.00
37444,The Martian Chronicles,Ray Bradbury/Ian  Miller,4.14
37451,You Know You Love Me (Gossip Girl  #2),Cecily von Ziegesar,3.52
37467,Classroom Interactions as Cross-Cultural Encounters: Native Speakers in EFL Lessons,Jasmine C.M. Luk/Angel M.Y. Lin,0.00
37471,Them: Adventures with Extremists,Jon Ronson,3.95
37476,Why I Hate Canadians,Will Ferguson,3.72
37477,Happiness,Will Ferguson,3.79
37481,Discovering God's Will,Sinclair B. Ferguson,4.24
37491,The Truth of the Matter,Robb Forman Dew,3.09
37516,Spinoza: A Life,Steven Nadler,4.10
37525,Organizational Architecture: Designs for Changing Organizations,David A. Nadler/Robert B. Shaw/Marc S. Gerstein,4.62
37526,Henry V,William Shakespeare/Barbara A. Mowat/Paul Werstine/Michael Neill,3.88
37530,Erotism: Death and Sensuality,Georges Bataille/Mary Dalwood,4.11
37534,The Weimar Republic: The Crisis of Classical Modernity,Detlev J.K. Peukert/Richard Deveson,3.84
37536,Adam and Eve and Pinch Me,Ruth Rendell,3.64
37538,A Pinch of Snuff (Dalziel & Pascoe  #5),Reginald Hill,3.84
37539,Egyptian Myth: A Very Short Introduction,Geraldine Pinch,3.61
37540,A Pinch of Poison (Hemlock Falls Mysteries  #3),Claudia Bishop,3.57
37546,Persuasion,Jane Austen,4.14
37552,Beyond Seduction (Beyond Duet  #2),Emma Holly,3.70
37553,Sense and Sensibility,Jane Austen/Claire Lamont/James Kinsley,4.07
37554,Sense and Sensibility,Jane Austen/Claire Lamont/Ros Ballaster,4.07
37558,Sense and Sensibility,Jane Austen/Laura Engel,4.07
37560,Sense and Sensibility,Jane Austen/Laura Engel,4.07
37561,One Flew Over the Cuckoo's Nest (SparkNotes Literature Guide),SparkNotes/Ken Kesey,4.13
37564,A Different Mirror: A History of Multicultural America,Ronald Takaki,4.13
37566,Trapped in the Mirror: Adult Children of Narcissists in Their Struggle for Self,Elan Golomb,3.82
37569,The Buddha in Your Mirror: Practical Buddhism and the Search for Self,Woody Hochswender/Greg Martin/Ted Morino,4.28
37572,A Distant Mirror: The Calamitous 14th Century,Barbara W. Tuchman,4.08
37573,They Do It With Mirrors,Agatha Christie/Rosemary Leach,3.76
37585,The Lemon Table,Julian Barnes,3.68
37587,The Criminal Mastermind Collection  Bks 1-3 (Artemis Fowl  #1-3),Eoin Colfer,4.36
37592,Encuentro en el Ártico (Artemis Fowl  #2),Eoin Colfer,3.95
37594,The Eternity Code (Artemis Fowl  #3),Eoin Colfer,4.04
37595,El cubo B (Artemis Fowl  #3),Eoin Colfer/Ana Alcaina,4.04
37598,The Eternity Code (Artemis Fowl  #3),Eoin Colfer,4.04
37603,Forget Me Not: Photography and Remembrance,Geoffrey Batchen,4.22
37612,Monsoon Summer,Mitali Perkins,3.82
37619,Warlock (Ancient Egypt  #3),Wilbur Smith,4.04
37623,Sea of Thunder: Four Commanders and the Last Great Naval Campaign 1941-1945,Evan Thomas,4.11
37624,Gift from the Sea,Anne Morrow Lindbergh,4.17
37625,Wide Sargasso Sea: A Reader's Guide to Essential Criticism,Carl Plasa,3.63
37630,The Good Housekeeping Illustrated Cookbook,Good Housekeeping/Zoe Coulson,4.37
37638,Evelina,Frances Burney/Edward A. Bloom,3.67
37646,Dancing On Air,Frances Oliver,4.00
37651,Holding On to the Air,Suzanne Farrell/Toni Bentley,4.09
37656,The Turtle (The Lighthouse Family  #4),Cynthia Rylant/Preston McDaniels,4.07
37657,The Body in the Lighthouse,Katherine Hall Page,3.68
37660,American Tragedy: Kennedy  Johnson  and the Origins of the Vietnam War,David E. Kaiser,3.51
37670,The Sun Also Rises,Ernest Hemingway,3.82
37673,The Call of the Wild,Jack London/Wendell Minor,3.86
37674,The Call of the Wild,Jack London/Gary Paulsen,3.86
37675,The Call of the Wild and Three Other Klondike Stories,Jack London/Roger Dressler,3.81
37678,The Call of the Wild and Selected Stories: 100th Anniversary Ed.,Jack London/Alex Kershaw,3.82
